year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,3,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",347,103,26.89,1.62,46.58,2.17,25.73,12,0,6740,2237,30,2481,116,1876
2022,3,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",91,21,6.89,2.2,6.08,0,5.83,3,0,1130,597,65,208,0,260
2022,3,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",190,44,12.13,1.76,15.69,0.44,13.98,5,0,3489,996,105,962,42,1384
2022,3,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: Yeager",14,6,1.96,0,4.04,0,0,0,0,246,98,0,148,0,0
2022,3,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",178,55,17.95,0,26.47,0.13,10.45,5,1,3062,1131,0,1255,16,660
2022,3,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",574,194,55.45,3.51,92.61,1.61,40.82,7,2,13146,4630,300,5083,91,3042
2022,3,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",849,224,65.84,4.49,89.43,6.74,57.5,12,0,18126,5067,265,5938,300,6556
2022,3,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",538,208,43.72,14.09,102.65,4.04,43.49,10,2,14756,3557,1078,6659,226,3236
2022,3,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1812,564,116.6,20.42,294.97,6.82,125.2,32,3,39801,7540,2041,19556,179,10485
2022,3,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",590,156,51.1,2.21,63.08,2.91,36.7,7,0,10949,3945,208,3401,138,3257
2022,3,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",251,63,15.74,0,31.04,0.47,15.75,5,0,3919,754,0,1849,24,1292
2022,3,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1724,399,96.57,7.97,193.37,7.3,93.79,20,0,23125,4619,485,11122,245,6654
2022,3,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",780,244,77.32,4.28,113.8,4.48,44.12,13,2,11905,3885,218,4757,265,2780
2022,3,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",90,22,11.35,0.97,7.27,0,2.41,4,0,1655,614,214,558,0,269
2022,3,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",411,100,21.53,8.64,53.62,0.57,15.64,12,5,5825,1321,461,2744,53,1246
2022,3,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",152,45,14.67,2.94,18.09,0,9.3,2,1,3099,633,476,1141,0,849
2022,3,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1932,599,123.41,28.64,298.84,5.35,142.76,56,8,44793,8612,2528,20037,198,13418
2022,3,NK,Spirit Air Lines,MHT,"Manchester, NH: Manchester-Boston Regional",96,32,8.15,1.81,12.12,1.58,8.34,3,0,1988,551,117,697,94,529
2022,3,NK,Spirit Air Lines,MIA,"Miami, FL: Miami International",600,141,35.15,6.77,76.68,0.8,21.6,17,0,10132,2437,410,4850,20,2415
2022,3,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International",186,59,23.66,0,24.69,0,10.65,5,0,2820,1107,0,890,0,823
2022,3,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",225,59,13.59,0.96,28.08,0,16.38,5,0,4178,776,155,1468,0,1779
2022,3,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",409,102,29.71,2.8,36.26,2.9,30.33,6,0,6142,1426,165,1688,107,2756
2022,3,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",293,75,14.13,0.9,35.16,0.66,24.15,7,0,5318,1020,96,2463,18,1721
2022,3,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",123,13,4.44,0,5.06,0,3.5,1,0,625,278,0,114,0,233
2022,3,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",656,276,68.24,1.31,146.45,4.1,55.9,9,0,18285,4887,154,8400,164,4680
2022,3,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",29,11,2.25,0,6.84,0,1.91,2,0,1117,452,0,515,0,150
2022,3,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",92,20,6.58,0,6.27,0,7.14,1,0,911,222,0,266,0,423
2022,3,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",414,101,28.92,0.88,49.66,0.48,21.06,14,0,6008,1522,23,2789,14,1660
2022,3,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",236,81,22,1.26,40.91,1.11,15.73,2,1,5898,1216,94,2829,55,1704
2022,3,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",201,57,15.85,3.17,20.8,2.97,14.21,9,2,2983,665,182,843,166,1127
2022,3,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",31,14,4.05,0.8,5.77,0.57,2.82,2,0,700,142,61,253,25,219
2022,3,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",58,24,5.78,0.13,6.59,0,11.51,3,0,1875,424,19,532,0,900
2022,3,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",62,23,8.08,1,8.36,0,5.56,0,0,2702,733,93,1544,0,332
2022,3,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",662,229,46.34,8.57,132.76,1.58,39.74,28,1,16368,3363,816,8270,85,3834
2022,3,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",101,16,4.05,0.11,7.94,0,3.9,0,0,765,197,17,383,0,168
2022,3,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",129,44,20.03,0,12.8,0.61,10.56,3,1,2766,1143,0,800,28,795
2022,3,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",85,11,0.37,0.16,6.36,0,4.12,3,0,454,32,7,211,0,204
2022,3,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",367,105,29.5,1.43,45.25,2.29,26.53,7,0,5979,1523,36,2536,87,1797
2022,3,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",116,21,4.62,0,8.33,0,8.05,1,0,1228,172,0,348,0,708
2022,3,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",124,18,1.75,0,10.68,0,5.56,1,0,1059,131,0,483,0,445
2022,3,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",188,59,15.97,0,24.68,0.52,17.83,4,1,4060,1265,0,1320,12,1463
2022,3,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",52,21,7.98,0,8.48,0.56,3.98,0,0,869,388,0,217,10,254
